"TOTAL_SESSIONS","TOTAL_USAGE","X209_SESSION_COUNT","X209_USAGE","X210_SESSION_COUNT","X210_USAGE","CONTRACT_KEY","LOCAL_USAGE","ROAMING_SESSIONS_COUNT","WEEK_DAY_SESSIONS","WEEK_END_CONSUMPTION","WEEK_END_SESSIONS","WEEK_DAY_CONSUMPTION","TARGET"
65,90,19,24,32,21,154148218,0,0,0,0,0,0,0
48,131,29,28,19,20,154148220,0,0,0,0,0,0,0
25,47,23,67,13,69,154148222,0,0,0,0,0,0,0
754,1556,172,1094,147,1217,154148228,0,0,0,0,0,0,0
47,46,22,22,25,59,154148230,0,0,0,0,0,0,0
122,91,35,63,63,121,154148236,0,0,0,0,0,0,0
4078,11369,1705,4557,2047,3333,154148252,3332,0,1508,1231,539,1928,1
2263,10586,793,3713,404,2367,154148350,2366,0,327,704,77,1549,0
1506,3389,253,1490,56,151,154148353,147,2,39,56,17,71,0
698,4108,401,2007,414,5536,154148355,0,0,0,0,0,0,1
6869,35991,3153,10006,3039,11173,154148373,11172,0,2172,3132,867,7947,0
1128,43046,559,18593,887,7811,154148380,0,0,0,0,0,0,0
7254,6365,4167,2040,3842,2741,154148390,2740,0,2783,934,1059,1698,1
6126,17303,3491,10152,3217,8244,154148400,8243,0,2302,2384,915,5652,1
1707,491,582,134,538,136,154148405,124,72,392,31,146,23,0
17,9,214,10,284,6,154148414,0,0,0,0,0,0,0
1118,4064,310,1530,194,894,154148417,854,16,146,173,48,651,0
609,2452,20,10,115,1145,154148421,0,0,0,0,0,0,1
816,5919,319,2739,416,6049,154148439,0,0,0,0,0,0,1
927,3635,35,65,175,476,154148446,473,3,158,31,17,397,0
2206,4059,981,3771,831,1933,154148454,1932,0,669,393,162,1454,0
927,2490,156,2702,161,2913,154148463,0,0,0,0,0,0,0
1565,6552,516,1835,1118,2154,154148464,2153,0,726,579,392,1439,0
2572,4691,571,1816,758,2055,154148483,2054,0,599,386,159,1496,0
25,274,5,9,17,251,154148485,0,0,0,0,0,0,1
422,1991,403,839,127,1024,154148496,0,0,0,0,0,0,0
263,575,32,151,129,443,154148497,0,0,0,0,0,0,0
10313,8830,3109,3061,3538,4889,154148510,4888,0,2653,2439,885,2323,0
4928,24105,2963,11786,2771,8976,154148520,8975,0,1748,2426,1023,6477,0
399,5937,133,5212,93,1450,154148561,1449,0,73,217,20,1204,0
1821,1326,134,419,91,147,154148584,0,0,0,0,0,0,1
2546,6706,1275,2692,1362,3447,154148601,3380,4,951,1325,411,2050,1
164,791,86,300,234,1519,154148628,0,0,0,0,0,0,1
4084,2266,720,814,706,181,154148657,180,0,497,21,209,99,0
1293,2704,334,851,356,1240,154148660,0,0,0,0,0,0,0
1081,264,656,81,530,94,154148666,0,0,0,0,0,0,0
3243,7140,1029,3132,868,1329,154148684,1328,0,703,75,165,1123,0
2121,3985,358,537,390,905,154148691,904,0,284,280,106,524,0
414,1448,189,382,143,565,154148710,0,0,0,0,0,0,0
476,1013,63,124,22,13,154148713,0,0,0,0,0,0,0
342,508,113,121,258,574,154148719,0,0,0,0,0,0,0
2472,3392,471,1121,468,1148,154148726,0,0,0,0,0,0,1
1069,14973,1216,9587,855,6478,154148738,0,0,0,0,0,0,0
329,1009,84,501,74,225,154148800,0,0,0,0,0,0,0
5,3,6,1,1,1,154148809,0,0,0,0,0,0,0
2268,3501,1393,1419,1373,2395,154148898,0,0,0,0,0,0,0
2644,2808,876,1174,1169,1053,154148925,0,0,0,0,0,0,1
218,334,109,714,143,531,154148980,0,0,0,0,0,0,0
2150,6165,1110,1743,943,2151,154149029,2150,0,691,595,252,1521,1
1096,2156,8,1,80,90,154149070,89,0,74,1,6,81,0
2990,791,2158,109,1054,47,154149136,0,0,0,0,0,0,0
222,546,63,110,94,304,154149228,0,0,0,0,0,0,0
1649,5082,562,4443,856,2850,154149311,2849,0,586,669,270,2086,0
6836,9049,3050,3337,3174,4821,154149318,4820,0,2362,784,812,3941,0
458,1483,110,313,134,349,154149374,348,16,103,184,31,138,1
9148,10482,3855,6834,3589,8383,154149389,8382,0,2592,3394,997,4850,1
553,1767,440,779,147,246,154149411,245,0,120,30,27,176,0
635,3512,56,283,257,1281,154149438,0,0,0,0,0,0,0
1530,3230,729,1579,665,1408,154149470,0,0,0,0,0,0,1
2289,3554,759,984,605,717,154149522,716,0,505,238,100,386,0
1491,3276,434,1090,558,854,154149564,0,0,0,0,0,0,0
529,830,288,667,306,1094,154149599,0,0,0,0,0,0,0
271,3599,266,1260,399,726,154149602,0,0,0,0,0,0,0
498,61,42,2,5,1,154149635,0,0,0,0,0,0,0
369,1320,247,861,198,662,154149642,0,0,0,0,0,0,1
4818,6331,1150,2624,1202,3336,154149662,3332,28,886,1748,316,1530,0
4202,11547,1410,2446,1618,2544,154149826,2543,0,1137,848,481,1520,0
323,1143,1018,562,1035,355,154149831,0,0,0,0,0,0,0
1075,2030,347,97,48,93,154149851,62,11,31,9,17,72,0
7630,8943,2964,3648,2936,3439,154149981,3438,0,2141,932,795,2409,0
701,358,76,181,86,1272,154150021,0,0,0,0,0,0,0
2944,25423,1253,8884,832,8848,154150022,8847,0,533,5361,299,3438,1
13,5,23,1,23,3,154150069,0,0,0,0,0,0,0
3294,4260,1023,805,1119,1508,154150117,0,0,0,0,0,0,1
10103,5715,4034,5298,3476,6982,154150138,6981,0,2529,2295,947,4601,0
171,16,377,356,281,628,154150194,0,0,0,0,0,0,0
4253,13559,1399,4680,2485,4966,154150248,4965,0,1654,997,831,3836,1
641,3592,260,1578,103,1377,154150281,0,0,0,0,0,0,0
4125,5978,3537,2424,3900,1759,154150319,1758,0,2890,533,1010,1117,0
255,623,127,142,179,1019,154150388,1018,0,141,37,38,936,0
771,6733,300,2735,278,2269,154150412,2268,0,210,452,68,1732,1
4425,13182,860,4794,980,3984,154150453,3983,0,705,802,275,3088,0
2688,7106,770,2757,836,2839,154150468,2838,0,655,1051,181,1687,1
291,30,158,16,163,16,154150475,15,0,114,0,49,0,0
3657,25355,722,12044,585,397,154150476,396,0,474,57,111,282,0
97,165,21,115,81,203,154150499,0,0,0,0,0,0,0
8601,8278,2238,2945,2862,3081,154150509,3080,0,2363,487,499,2287,1
2996,6773,2401,1237,2574,2008,154150521,0,0,0,0,0,0,1
141,802,25,417,4,8,154150537,0,0,0,0,0,0,0
1638,3798,168,342,176,277,154150539,0,0,0,0,0,0,0
388,1404,124,346,159,205,154150550,0,0,0,0,0,0,0
347,1848,120,796,86,913,154150557,0,0,0,0,0,0,0
423,2758,160,1520,97,1044,154150561,0,0,0,0,0,0,1
1680,2684,1987,4251,1689,1963,154150588,1961,6,1167,886,522,1034,1
250,2173,92,527,81,289,154150618,288,1,64,155,17,106,0
2234,2879,252,1082,232,1650,154150620,952,114,176,544,56,1021,1
77,445,17,22,38,108,154150644,107,0,27,27,11,65,0
727,1330,17,10,5,5,154150676,4,0,5,0,0,3,0
2340,7154,909,1731,1073,1552,154150821,1551,0,824,449,249,1024,0
463,453,6,11,128,230,154180971,0,0,0,0,0,0,0
615,1423,130,120,127,273,154180992,0,0,0,0,0,0,0
265,626,83,106,52,54,154181047,0,0,0,0,0,0,0
5657,8108,3629,3988,3638,2270,154181068,2269,0,2706,721,932,1461,0
1041,1314,276,256,24,519,154181079,0,0,0,0,0,0,1
15,50,7,112,26,209,154181094,0,0,0,0,0,0,1
353,345,53,64,67,60,154181112,0,0,0,0,0,0,0
1844,5639,711,4140,678,2900,154181115,0,0,0,0,0,0,1
370,830,108,369,102,273,154181121,0,0,0,0,0,0,0
475,2533,67,78,197,2874,154181127,0,0,0,0,0,0,0
4064,671,2388,354,2072,380,154181152,0,0,0,0,0,0,0
611,42,349,282,529,41,154181163,0,0,0,0,0,0,0
606,2078,110,263,98,391,154181165,0,0,0,0,0,0,0
143,845,58,422,45,193,154181166,0,0,0,0,0,0,0
337,1518,102,189,82,352,154181179,0,0,0,0,0,0,1
130,387,62,75,86,53,154181191,0,0,0,0,0,0,0
14,4,4,1,3,1,154181192,0,0,0,0,0,0,0
379,911,109,321,106,644,154181300,0,0,0,0,0,0,0
973,1586,305,490,317,648,154181360,0,0,0,0,0,0,0
664,389,192,352,530,507,154181365,0,0,0,0,0,0,0
6112,11484,2684,3177,2682,2522,154181402,0,0,0,0,0,0,0
777,1501,209,368,232,251,154181416,0,0,0,0,0,0,0
7083,15272,2310,6021,2328,6942,154181421,6941,0,1750,3329,578,3526,1
3393,11464,1400,5414,1881,3838,154181499,0,0,0,0,0,0,1
2169,4258,670,807,606,699,154181506,0,0,0,0,0,0,0
937,2866,31,538,57,453,154181558,0,0,0,0,0,0,0
265,709,91,118,96,119,154181581,0,0,0,0,0,0,0
1436,1384,329,465,481,428,154181603,0,0,0,0,0,0,1
1414,6926,693,2359,392,1371,154181693,1370,0,269,541,123,753,1
1050,2668,2061,2066,2450,3296,154181761,0,0,0,0,0,0,0
4515,9571,957,2230,995,2008,154181763,0,0,0,0,0,0,0
9395,20426,1519,6290,1287,4607,154181773,0,0,0,0,0,0,0
567,3972,122,879,114,685,154181776,0,0,0,0,0,0,0
1116,5036,64,1050,207,4068,154181778,0,0,0,0,0,0,1
866,1494,560,1676,877,1312,154181829,0,0,0,0,0,0,1
921,6091,268,1966,247,1962,154181843,0,0,0,0,0,0,0
1920,32402,760,11905,109,1057,154181881,0,0,0,0,0,0,0
3843,3389,1144,3843,883,1658,154181913,0,0,0,0,0,0,0
1523,1954,545,235,283,261,154181915,260,0,202,88,81,141,0
1649,15744,159,902,392,2492,154181916,2491,0,247,1188,145,1262,0
673,234,522,340,1003,681,154181972,0,0,0,0,0,0,0
189,222,47,57,18,21,154181976,0,0,0,0,0,0,0
580,1248,91,769,299,679,154182004,487,28,219,198,80,438,0
9676,46621,6120,31466,6981,27214,154182013,27213,0,5106,10037,1875,17038,1
1437,7656,421,3205,453,3054,154182029,0,0,0,0,0,0,0
519,8328,728,4599,1888,4410,154182061,0,0,0,0,0,0,1
278,1050,88,499,26,61,154182079,0,0,0,0,0,0,0
92,586,368,366,258,262,154182103,0,0,0,0,0,0,0
2062,11991,465,3419,570,3229,154182141,3228,0,406,955,164,2124,0
4329,932,3225,267,2983,185,154182147,0,0,0,0,0,0,0
2904,11220,954,2840,1052,2925,154182149,0,0,0,0,0,0,0
175,19,9,1,37,3,154182160,0,0,0,0,0,0,0
862,1940,262,784,250,819,154182178,0,0,0,0,0,0,0
268,608,30,62,21,60,154182185,0,0,0,0,0,0,0
812,205,78,3,90,3,154182187,2,0,39,0,51,0,0
240,456,112,222,31,64,154182201,0,0,0,0,0,0,0
1271,6520,422,2076,430,2907,154182211,2906,0,311,704,119,2105,0
527,8836,201,1584,93,721,154182296,0,0,0,0,0,0,0
157,1616,62,32,25,12,154182346,2,17,15,1,10,5,0
771,3812,356,1536,543,1983,154182380,0,0,0,0,0,0,0
71,270,9,270,4,204,154182382,203,0,2,201,2,1,0
3166,34314,1283,10430,1644,8126,154182481,0,0,0,0,0,0,1
1396,5076,277,955,548,3728,154182501,0,0,0,0,0,0,1
3303,22312,445,2805,816,2387,154182516,2386,0,548,1163,268,1186,0
1555,6779,425,2557,297,1089,154182541,0,0,0,0,0,0,0
5842,6162,2319,1218,2196,1304,154182594,0,0,0,0,0,0,1
325,1042,135,483,83,175,154182611,0,0,0,0,0,0,0
421,3240,102,993,205,1355,154182629,0,0,0,0,0,0,0
6669,12829,2075,3259,2006,3988,154182646,0,0,0,0,0,0,1
688,3900,455,4735,190,2043,154182647,2042,0,141,119,49,1877,1
1034,1273,368,298,427,193,154182704,0,0,0,0,0,0,0
1164,1650,485,552,383,513,154182759,0,0,0,0,0,0,0
8,3,2,1,1,1,154182767,0,0,0,0,0,0,0
465,796,1105,477,1713,1504,154182768,0,0,0,0,0,0,1
136,57,2,1,1,1,154182781,0,0,0,0,0,0,0
1253,4872,141,876,206,756,154182787,0,0,0,0,0,0,0
6715,6021,2271,2096,2126,2489,154182815,0,0,0,0,0,0,0
445,596,79,128,40,106,154182843,0,0,0,0,0,0,0
383,732,432,883,450,1765,154182860,0,0,0,0,0,0,1
437,989,410,921,527,1194,154182861,0,0,0,0,0,0,1
106,175,32,11,2,1,154182863,0,1,2,0,0,0,0
5494,2902,1682,53,1882,132,154182865,0,0,0,0,0,0,0
186,382,12,9,101,1,154182875,0,0,0,0,0,0,0
920,2167,243,1328,316,942,154182905,0,0,0,0,0,0,0
617,1820,22,82,153,258,154182917,0,0,0,0,0,0,0
1003,140,165,20,339,44,154182923,0,0,0,0,0,0,0
2280,4443,421,977,1,1,154182952,0,0,0,0,0,0,1
643,20123,208,3246,178,1994,154182971,0,0,0,0,0,0,0
866,3869,356,947,317,1841,154183021,0,0,0,0,0,0,0
2810,5907,1785,2096,300,1300,154183079,0,0,0,0,0,0,0
6901,3320,3895,2179,4854,2171,154183081,0,0,0,0,0,0,1
460,3150,161,2565,131,617,154183117,0,0,0,0,0,0,0
975,16812,402,7352,438,7560,154183144,0,0,0,0,0,0,1
2696,2976,657,969,894,1136,154183256,0,0,0,0,0,0,0
358,3442,81,6,173,491,154183392,0,0,0,0,0,0,1
147,7632,313,11,369,173,154183403,0,0,0,0,0,0,1
439,6000,14,1,325,333,154183423,0,0,0,0,0,0,1
3532,3455,1648,1339,1524,870,154183448,0,0,0,0,0,0,0
576,1067,69,14,138,63,154183519,0,0,0,0,0,0,0
2773,3030,1163,1346,1151,1825,154183589,1824,0,856,210,295,1545,0
721,4021,102,1176,129,793,154183634,792,0,76,302,53,450,0
450,524,102,20,53,141,154183768,0,0,0,0,0,0,0
11561,5784,4524,1560,3678,1223,154183773,1222,0,2653,365,1025,761,0
1607,1419,187,2355,341,147,154183810,0,0,0,0,0,0,1
4239,6505,1124,1540,2492,3900,154183833,0,0,0,0,0,0,1
408,1314,251,1792,126,928,154183849,0,0,0,0,0,0,1
941,3085,350,888,343,507,154183857,0,0,0,0,0,0,0
1369,8593,254,1925,407,2031,154183868,0,0,0,0,0,0,0
11,23,15,19,14,36,154183872,0,0,0,0,0,0,0
10317,1621,2251,245,2056,774,154183873,0,0,0,0,0,0,0
1163,3123,297,1228,236,1237,154183877,0,0,0,0,0,0,0
47,660,36,135,33,188,154183879,0,0,0,0,0,0,0
10,3,4,1,12,2,154183881,0,0,0,0,0,0,0
288,1024,126,491,199,1590,154183884,0,0,0,0,0,0,0
605,7476,120,1643,175,1328,154183896,0,0,0,0,0,0,0
1675,18,664,7,264,3,154183902,0,0,0,0,0,0,0
130,144,30,53,9,141,154183906,0,0,0,0,0,0,0
14,37,1,1,1,6,154183913,0,0,0,0,0,0,0
297,524,78,67,71,87,154183916,0,0,0,0,0,0,0
616,1764,313,591,57,21,154183963,0,0,0,0,0,0,0
53,362,88,416,114,172,154184022,0,0,0,0,0,0,0
2684,12735,629,3832,1170,3691,154184039,0,0,0,0,0,0,0
558,625,173,239,171,142,154184077,0,0,0,0,0,0,0
1243,2298,563,774,406,1543,154184104,0,0,0,0,0,0,1
3644,10285,868,4177,1393,8015,154184135,8014,0,1027,1939,366,5993,1
1478,171,20,41,41,176,154184149,0,0,0,0,0,0,0
5080,4950,2305,2270,2296,1644,154184192,0,0,0,0,0,0,0
709,995,81,55,188,119,154184213,0,0,0,0,0,0,0
80,243,111,99,155,738,154184233,0,0,0,0,0,0,1
612,2724,218,20,123,43,154184247,0,0,0,0,0,0,0
8840,5513,3303,1743,3389,1927,154184264,1926,0,2421,409,968,1447,0
493,8042,148,1792,114,1393,154184269,0,0,0,0,0,0,1
1627,15276,492,3871,699,3712,154184309,0,0,0,0,0,0,0
9112,7612,3521,2632,3297,2535,154184315,2534,0,2302,886,995,1548,1
781,1158,244,1081,222,812,154184330,0,0,0,0,0,0,1
2173,14571,624,5833,594,3760,154184337,0,0,0,0,0,0,0
881,1934,135,377,165,453,154184387,0,0,0,0,0,0,1
2179,12572,800,4054,1561,8288,154184404,8287,0,1185,3294,376,4887,1
68,754,12,29,5,9,154184430,8,0,1,6,4,0,0
388,3825,175,2710,204,2343,154184555,0,0,0,0,0,0,0
1086,6040,438,1357,914,2709,154184566,0,0,0,0,0,0,1
11273,34287,6206,8338,3684,3062,154184613,0,0,0,0,0,0,0
1011,3973,391,1652,383,1268,154184673,1105,49,285,452,98,722,1
4661,3750,1285,532,996,2152,154184712,2151,0,775,517,221,1601,0
3031,13745,568,3454,861,7607,154184746,7606,0,647,2457,214,5053,1
4285,29918,907,2993,1988,7723,154194826,0,0,0,0,0,0,0
518,3118,197,302,129,763,154194847,0,0,0,0,0,0,0
3710,7871,1274,1638,1265,1455,154194861,1454,0,955,423,310,984,1
1543,2499,190,339,138,433,154194878,0,0,0,0,0,0,0
6121,4427,365,164,439,108,154194892,107,0,293,61,146,36,0
1342,46908,651,14096,485,13101,154194897,0,0,0,0,0,0,1
94,25,6,1,19,2,154194913,0,0,0,0,0,0,0
1194,2235,441,1290,287,886,154194925,0,0,0,0,0,0,0
2376,2412,1255,745,2053,1000,154194930,0,0,0,0,0,0,0
232,864,19,95,21,22,154194944,0,0,0,0,0,0,0
1238,4437,510,1334,486,1297,154194981,0,0,0,0,0,0,0
1235,3399,132,165,322,751,154194989,0,0,0,0,0,0,1
920,2683,253,343,108,1043,154194991,0,0,0,0,0,0,0
641,6165,157,1912,197,2833,154195011,0,0,0,0,0,0,0
737,39,458,49,513,26,154195031,0,0,0,0,0,0,0
3962,12235,1809,2768,1047,2735,154195038,2734,0,757,998,290,1674,0
221,255,79,61,69,89,154195072,0,0,0,0,0,0,0
1043,3564,424,1557,390,1011,154195104,0,0,0,0,0,0,0
2003,21081,546,3707,381,2090,154195137,0,0,0,0,0,0,0
928,3455,214,504,222,680,154195138,0,0,0,0,0,0,0
5763,8969,3602,8723,3893,6711,154195174,0,0,0,0,0,0,1
2769,2324,2257,1059,2412,647,154195192,0,0,0,0,0,0,1
6810,345,3082,341,2517,172,154195194,0,0,0,0,0,0,0
419,3741,88,1392,315,704,154195196,0,0,0,0,0,0,0
252,183,42,209,16,29,154195236,0,0,0,0,0,0,0
899,3885,585,3311,286,2092,154195258,0,0,0,0,0,0,1
2678,4506,1259,821,2391,1114,154195288,0,0,0,0,0,0,0
5,3,47,252,1,1,154195463,0,0,0,0,0,0,0
720,6235,296,3350,212,4665,154195469,0,0,0,0,0,0,0
441,1792,32,384,231,249,154195531,0,0,0,0,0,0,1
599,2662,80,184,61,152,154195573,0,0,0,0,0,0,0
1377,144,442,28,440,16,154195659,0,0,0,0,0,0,0
1079,6717,230,2347,211,2712,154195684,0,0,0,0,0,0,1
852,1564,164,171,106,183,154195685,0,0,0,0,0,0,0
345,2158,31,271,87,950,154195704,0,0,0,0,0,0,1
983,1129,1128,786,831,1242,154195721,0,0,0,0,0,0,1
601,221,133,353,158,235,154195733,0,0,0,0,0,0,0
2170,5258,1003,1907,658,1852,154195743,0,0,0,0,0,0,0
1876,5910,903,1955,2904,2096,154195778,0,0,0,0,0,0,1
2792,6065,669,1967,536,2472,154195785,0,0,0,0,0,0,1
2252,3235,600,722,499,717,154195786,0,0,0,0,0,0,0
1258,6470,337,2448,638,2616,154195788,0,0,0,0,0,0,1
1406,1034,408,265,297,622,154196066,0,0,0,0,0,0,0
2432,7220,756,2612,661,2995,154196391,0,0,0,0,0,0,0
876,10132,317,2464,397,2223,154196515,2222,0,360,91,37,2052,0
585,11703,209,2018,247,403,154196646,0,0,0,0,0,0,0
109,26,38,9,18,6,154196712,0,0,0,0,0,0,0
1371,9883,370,2593,486,2784,154196747,0,0,0,0,0,0,0
802,2784,361,1175,295,640,154196771,0,0,0,0,0,0,0
919,2237,318,1614,404,957,154196773,0,0,0,0,0,0,0
1794,6212,1399,4147,2136,4078,154196824,4077,0,1546,509,590,3483,0
169,32,14,2,4,1,154196836,0,0,0,0,0,0,0
3042,5941,729,1658,798,1981,154196856,1980,0,574,485,224,1358,0
885,24783,293,5477,414,5995,154196962,0,0,0,0,0,0,1
84,26,51,2,13,1,154196974,0,0,0,0,0,0,0
216,16,112,15,80,13,154196975,0,0,0,0,0,0,0
246,10,40,5,123,11,154196978,0,0,0,0,0,0,0
151,13,28,5,68,5,154197002,0,0,0,0,0,0,0
1916,469,474,458,212,214,154197005,0,0,0,0,0,0,0
27,4,7,1,49,615,154197107,614,0,3,604,46,5,0
1846,5077,749,3781,365,2457,154197119,0,0,0,0,0,0,0
2579,33995,559,332,435,311,154197129,0,0,0,0,0,0,0
679,2627,349,1815,208,985,154197161,0,0,0,0,0,0,1
498,2343,224,1059,260,1385,154197222,1365,10,200,226,60,1084,0
1310,17762,466,5890,384,7531,154197225,0,0,0,0,0,0,1
6292,11759,2440,1199,1790,3395,154197227,0,0,0,0,0,0,0
658,7395,222,1257,278,1049,154197228,0,0,0,0,0,0,0
2926,10067,1684,2974,2494,2650,154197233,0,0,0,0,0,0,0
803,188,306,54,334,48,154197235,0,0,0,0,0,0,0
180,1897,72,1341,132,1392,154197236,1391,20,107,277,25,1098,0
434,4194,150,1059,559,1221,154197254,1220,0,442,201,117,981,1
1297,2543,608,1725,699,2982,154197327,0,0,0,0,0,0,1
801,8712,120,3031,245,1907,154197328,0,0,0,0,0,0,0
3558,15142,884,3877,1300,4914,154197329,0,0,0,0,0,0,0
934,5461,184,2216,102,1297,154197330,0,0,0,0,0,0,1
591,7258,49,732,90,1328,154197340,0,0,0,0,0,0,1
228,82,68,59,15,7,154197348,0,0,0,0,0,0,0
3470,2731,954,1156,1201,1001,154197353,1000,0,817,259,384,627,0
810,2080,193,619,265,934,154197392,0,0,0,0,0,0,0
3789,15465,836,4698,1187,6269,154197403,0,0,0,0,0,0,1
12483,2718,4113,8019,3907,1984,154197413,0,0,0,0,0,0,1
189,698,145,686,62,179,154197416,0,0,0,0,0,0,0
1245,5122,237,2052,304,1066,154197420,0,0,0,0,0,0,0
2346,7762,874,2794,1119,2483,154197660,2482,0,810,709,309,1566,1
6496,7248,1931,2810,2160,2257,154197665,2256,0,1669,710,491,1430,0
2356,4391,788,2014,1181,1524,154197666,0,0,0,0,0,0,1
180,1708,41,511,47,1002,154197686,0,0,0,0,0,0,0
6402,11282,2753,2810,2561,4028,154197698,0,0,0,0,0,0,0
462,1815,198,1393,87,726,154197708,0,0,0,0,0,0,0
727,1372,181,294,240,580,154197731,0,0,0,0,0,0,1
293,641,71,118,139,533,154197732,0,0,0,0,0,0,0
861,12346,225,3629,193,3478,154197846,3477,0,142,992,51,2424,1
610,67,26,5,3,1,154197889,0,0,3,0,0,0,0
3905,3228,1023,961,1493,1253,154197912,1252,0,1129,291,364,873,0
88,28,58,14,61,13,154197990,0,0,0,0,0,0,0
107,18,42,12,43,9,154198080,0,0,0,0,0,0,0
235,19,26,4,29,4,154198081,0,0,0,0,0,0,0
109,19,19,4,27,5,154198082,0,0,0,0,0,0,0
185,27,77,13,71,13,154198084,0,0,0,0,0,0,0
88,21,26,7,150,12,154198127,0,0,0,0,0,0,0
172,35,54,10,47,10,154198139,0,0,0,0,0,0,0
170,13,31,4,10,3,154198175,0,0,0,0,0,0,0
444,28,143,14,50,5,154198181,0,0,0,0,0,0,0
193,28,42,11,26,6,154198221,0,0,0,0,0,0,0
1850,9530,636,2070,500,2770,154198242,0,0,0,0,0,0,0
71,13,8,3,33,6,154198264,0,0,0,0,0,0,0
2679,7742,689,3821,994,4734,154198273,0,0,0,0,0,0,1
169,24,85,10,75,10,154198282,0,0,0,0,0,0,0
285,20,75,12,79,11,154198299,0,0,0,0,0,0,0
2068,11402,892,4615,978,3545,154198301,0,0,0,0,0,0,1
107,12,58,6,54,6,154198333,0,0,0,0,0,0,0
1410,3306,1143,1246,1677,1943,154198382,0,0,0,0,0,0,1
39,7,20,7,6,6,154198391,0,0,0,0,0,0,0
567,172,237,39,197,16,154198442,0,0,0,0,0,0,0
2374,11625,599,2695,1690,4073,154198447,4072,0,1183,1070,507,2932,1
621,14563,200,5729,502,5863,154198468,5862,0,357,1307,145,4469,1
2832,9611,1566,752,964,988,154198529,0,0,0,0,0,0,0
3904,10983,1032,2527,508,658,154198546,657,0,340,201,168,412,0
668,2303,145,867,127,604,154198558,0,0,0,0,0,0,0
976,5576,182,2142,146,749,154198563,748,0,97,426,49,298,0
134,24,17,6,21,3,154198635,0,0,0,0,0,0,0
4050,9483,1932,4823,1256,2527,154198657,0,0,0,0,0,0,1
7798,11293,3043,3584,3034,2828,154198695,2827,0,2216,752,819,1983,1
333,589,114,242,119,159,154198710,0,0,0,0,0,0,0
636,1477,267,1221,600,1297,154198809,0,0,0,0,0,0,1
1191,2347,222,879,198,900,154198816,0,0,0,0,0,0,0
62,172,208,759,159,351,154198845,0,0,0,0,0,0,0
3530,3961,1163,1060,1571,420,154198847,0,0,0,0,0,0,0
421,2561,357,283,258,167,154198855,0,0,0,0,0,0,0
3004,3252,1674,1396,1444,1346,154198869,0,0,0,0,0,0,0
2431,1075,49,56,88,399,154198872,0,0,0,0,0,0,0
1044,2098,167,916,186,1810,154198885,0,0,0,0,0,0,1
851,1953,237,636,334,1455,154198911,0,0,0,0,0,0,0
164,777,7,620,6,20,154198919,0,0,0,0,0,0,0
199,498,63,358,90,313,154198921,0,0,0,0,0,0,0
582,4816,174,3902,211,1181,154198948,0,0,0,0,0,0,1
259,585,47,228,28,190,154199061,0,0,0,0,0,0,0
6771,14501,1668,2687,220,307,154199151,306,0,150,142,70,154,0
673,4148,16,126,20,11,154199162,0,0,0,0,0,0,0
1008,821,378,159,217,313,154199174,312,0,144,80,73,196,0
2000,4530,738,644,2669,568,154199175,567,0,1947,74,722,371,0
1412,8307,448,2858,386,2372,154199262,0,0,0,0,0,0,0
840,2793,177,585,140,407,154199297,0,0,0,0,0,0,0
411,704,109,665,73,205,154199393,0,0,0,0,0,0,0
6172,2836,3381,289,5087,286,154199404,285,0,3707,74,1380,171,0
1556,5943,464,2701,441,3729,154199443,0,0,0,0,0,0,0
357,1065,35,26,50,40,154199444,0,0,0,0,0,0,0
36,55,13,18,11,16,154199446,0,0,0,0,0,0,0
689,1797,194,525,178,336,154199473,0,0,0,0,0,0,0
609,741,167,1638,128,102,154199499,0,0,0,0,0,0,0
190,103,45,38,40,57,154199562,0,0,0,0,0,0,0
2117,4014,627,1734,542,816,154199579,0,0,0,0,0,0,0
3964,7400,2341,2718,7,1589,154199598,1588,0,0,1587,7,0,0
1745,867,491,1115,418,645,154199686,644,0,318,89,100,494,1
2083,5606,1358,3182,871,1976,154199698,1980,0,667,674,205,1233,1
1340,1775,144,91,346,481,154199702,0,0,0,0,0,0,1
290,4421,57,1400,46,330,154199704,0,0,0,0,0,0,1
831,3537,206,1332,178,1250,154199725,0,0,0,0,0,0,0
427,1233,111,333,83,240,154199732,0,0,0,0,0,0,0
1785,3755,316,1857,129,1745,154199743,0,0,0,0,0,0,0
1755,2544,298,1062,343,837,154199746,0,0,0,0,0,0,1
395,356,170,848,271,1205,154199770,0,0,0,0,0,0,0
40,40,7,3,19,5,154199881,0,0,0,0,0,0,0
115,872,67,395,95,360,154199886,0,0,0,0,0,0,0
163,453,49,292,59,370,154199916,0,0,0,0,0,0,0
994,87,238,14,389,10,154199919,0,0,0,0,0,0,0
193,129,961,70,555,11,154199995,0,0,0,0,0,0,0
8995,22931,2719,8318,2640,8057,154200026,0,0,0,0,0,0,1
6944,3509,1370,191,2155,154,154200040,0,0,0,0,0,0,0
3030,1838,687,934,630,1550,154200053,0,0,0,0,0,0,0
602,1903,137,805,107,238,154200058,0,0,0,0,0,0,0
987,2846,454,1600,477,1510,154200088,0,0,0,0,0,0,0
800,7216,187,1476,193,694,154200126,0,0,0,0,0,0,0
1083,4633,217,2337,121,940,154200132,0,0,0,0,0,0,0
499,911,60,292,96,336,154200150,335,0,91,11,5,305,0
602,1982,278,1382,123,1039,154200157,0,0,0,0,0,0,0
